time	group	step	mark	flag	DigAux	A1 HbO	A1 Hb	A2 HbO	A2 Hb	A3 HbO	A3 Hb	A4 HbO	A4 Hb	B1 HbO	B1 Hb	B2 HbO	B2 Hb	B3 HbO	B3 Hb	B4 HbO	B4 Hb	
2498.488	122	1	0	0	255	-0.010886	0.014064	0.0093359	-0.0036091	-0.0074062	0.0095677	0.015634	-0.0060438	0.0050495	-0.001952	-0.0045209	0.0058404	-0.0013876	0.00053642	-0.00071586	0.00092478	
2498.638	122	1	0	0	255	-0.010904	0.014087	0.009328	-0.003606	-0.0074635	0.0096418	0.015543	-0.0060086	0.0049581	-0.0019167	-0.0046097	0.0059551	-0.0012773	0.00049376	-0.00082866	0.0010705	
2498.763	122	1	0	0	255	-0.010916	0.014102	0.0093903	-0.0036301	-0.0074717	0.0096524	0.015503	-0.0059929	0.0050606	-0.0019563	-0.0046193	0.0059675	-0.0012634	0.0004884	-0.00083487	0.0010785	
2498.889	122	1	0	0	255	-0.010877	0.014052	0.009386	-0.0036284	-0.0074476	0.0096212	0.015502	-0.0059926	0.0051376	-0.0019861	-0.0045783	0.0059145	-0.0013292	0.00051385	-0.00078674	0.0010163	
2499.089	122	1	0	0	255	-0.01087	0.014042	0.0092845	-0.0035892	-0.0074223	0.0095885	0.015412	-0.0059579	0.0052167	-0.0020167	-0.0045067	0.0058219	-0.0015118	0.00058443	-0.00066099	0.00085391	
2499.239	122	1	0	0	255	-0.010876	0.01405	0.0091979	-0.0035557	-0.0073331	0.0094733	0.015312	-0.0059191	0.0051866	-0.002005	-0.004388	0.0056686	-0.0016503	0.00063796	-0.00053957	0.00069705	
2499.364	122	1	0	0	255	-0.010849	0.014015	0.0091441	-0.0035349	-0.007249	0.0093646	0.01538	-0.0059457	0.0050351	-0.0019464	-0.0042798	0.0055288	-0.0017728	0.00068532	-0.00040938	0.00052886	
2499.512	122	1	0	0	255	-0.010739	0.013873	0.0091957	-0.0035549	-0.0072823	0.0094077	0.015455	-0.0059746	0.0046105	-0.0017823	-0.0043541	0.0056249	-0.0015034	0.00058117	-0.00057267	0.00073981	
2499.638	122	1	0	0	255	-0.010721	0.013849	0.0092748	-0.0035854	-0.0073138	0.0094483	0.015367	-0.0059406	0.0046588	-0.001801	-0.0044891	0.0057993	-0.0013699	0.00052958	-0.00070128	0.00090595	
2499.864	122	1	0	0	255	-0.01082	0.013978	0.0092606	-0.0035799	-0.0073684	0.0095189	0.015369	-0.0059411	0.0045512	-0.0017594	-0.0045064	0.0058216	-0.0013922	0.00053818	-0.0007211	0.00093156	
2499.988	122	1	0	0	255	-0.010856	0.014024	0.0092665	-0.0035822	-0.0073476	0.009492	0.015462	-0.0059772	0.0047501	-0.0018363	-0.0044379	0.0057331	-0.0014678	0.00056741	-0.00061698	0.00079704	
2500.139	122	1	0	0	255	-0.010798	0.013949	0.0091913	-0.0035532	-0.0072915	0.0094195	0.015403	-0.0059545	0.0049754	-0.0019234	-0.0043461	0.0056146	-0.0016347	0.00063193	-0.00050116	0.00064743	
2500.263	122	1	0	0	255	-0.010782	0.013928	0.0091053	-0.0035199	-0.0072594	0.009378	0.015378	-0.0059447	0.0048433	-0.0018723	-0.0042497	0.00549	-0.0017607	0.00068066	-0.00041392	0.00053473	
2500.389	122	1	0	0	255	-0.01075	0.013888	0.0091217	-0.0035262	-0.0072252	0.0093339	0.015429	-0.0059645	0.0048248	-0.0018652	-0.0041929	0.0054166	-0.0016943	0.00065496	-0.00037555	0.00048516	
2500.613	122	1	0	0	255	-0.01075	0.013887	0.0091067	-0.0035205	-0.007306	0.0094382	0.0154	-0.0059532	0.0048729	-0.0018838	-0.0042756	0.0055234	-0.0015651	0.00060502	-0.00050294	0.00064972	
2500.739	122	1	0	0	255	-0.010815	0.013971	0.0091394	-0.0035331	-0.0072923	0.0094205	0.015512	-0.0059964	0.0044972	-0.0017385	-0.0043201	0.005581	-0.0015729	0.00060806	-0.00052148	0.00067367	
2500.890	122	1	0	0	255	-0.010812	0.013968	0.0091202	-0.0035256	-0.0072258	0.0093347	0.015392	-0.0059502	0.0043702	-0.0016894	-0.0043065	0.0055634	-0.001631	0.00063052	-0.00045486	0.00058761	
2501.013	122	1	0	0	255	-0.010824	0.013982	0.0090402	-0.0034947	-0.0071797	0.0092751	0.015298	-0.005914	0.0043099	-0.0016661	-0.0042367	0.0054731	-0.0017186	0.00066436	-0.00038871	0.00050215	
2501.139	122	1	0	0	255	-0.0108	0.013952	0.0089531	-0.0034611	-0.0071348	0.0092172	0.015368	-0.0059408	0.004085	-0.0015792	-0.004134	0.0053406	-0.0018501	0.0007152	-0.00028138	0.0003635	
2501.364	122	1	0	0	255	-0.010743	0.013878	0.0089736	-0.003469	-0.0071029	0.0091759	0.015356	-0.0059362	0.0042366	-0.0016378	-0.0040115	0.0051822	-0.0019074	0.00073736	-0.00016182	0.00020905	
2501.489	123	1	0	0	255	-0.010708	0.013833	0.0090117	-0.0034837	-0.0072133	0.0093185	0.0154	-0.0059534	0.0044522	-0.0017211	-0.004084	0.005276	-0.0017777	0.00068722	-0.00026155	0.00033788	
2501.639	123	1	0	0	255	-0.010768	0.013911	0.0089968	-0.003478	-0.007284	0.0094099	0.015404	-0.0059549	0.0047357	-0.0018307	-0.0041954	0.0054198	-0.0017296	0.0006686	-0.00037027	0.00047834	
2501.764	123	1	0	0	255	-0.010832	0.013994	0.0090278	-0.0034899	-0.0072753	0.0093986	0.015354	-0.0059355	0.0047188	-0.0018242	-0.0041837	0.0054047	-0.0017335	0.00067013	-0.0003642	0.00047049	
2501.890	123	1	0	0	255	-0.010774	0.013918	0.0090711	-0.0035067	-0.0072026	0.0093047	0.015424	-0.0059624	0.0047541	-0.0018378	-0.0041367	0.005344	-0.0017719	0.00068498	-0.00031839	0.00041131	
2502.115	123	1	0	0	255	-0.010789	0.013937	0.0089545	-0.0034616	-0.00717	0.0092626	0.015383	-0.0059468	0.0047118	-0.0018215	-0.00406	0.0052449	-0.0018904	0.0007308	-0.00023123	0.00029871	
2502.240	123	1	0	0	255	-0.010741	0.013876	0.0088877	-0.0034358	-0.0071081	0.0091826	0.015319	-0.0059221	0.0043924	-0.001698	-0.0040037	0.0051722	-0.0019693	0.00076129	-0.00014058	0.00018161	
2502.390	123	1	0	0	255	-0.010728	0.013859	0.0089308	-0.0034524	-0.0071143	0.0091906	0.015346	-0.0059322	0.003977	-0.0015374	-0.0039484	0.0051007	-0.0018336	0.00070883	-0.00015372	0.00019858	
2502.515	123	1	0	0	255	-0.01078	0.013926	0.0090049	-0.0034811	-0.0071961	0.0092964	0.015411	-0.0059575	0.0041887	-0.0016193	-0.0040482	0.0052297	-0.0016983	0.00065651	-0.00026178	0.00033818	
2502.639	123	1	0	0	255	-0.010792	0.013942	0.0090585	-0.0035018	-0.0072278	0.0093373	0.015384	-0.0059471	0.0047012	-0.0018174	-0.0041233	0.0053267	-0.0016899	0.00065327	-0.00028992	0.00037454	
2502.865	123	1	0	0	255	-0.010766	0.013908	0.0089443	-0.0034577	-0.0072032	0.0093055	0.015439	-0.0059685	0.0048877	-0.0018895	-0.0041222	0.0053253	-0.0016867	0.00065206	-0.00028538	0.00036867	
2502.989	123	1	0	0	255	-0.010775	0.013919	0.008926	-0.0034506	-0.0072146	0.0093202	0.015475	-0.0059822	0.0048811	-0.0018869	-0.0040709	0.0052589	-0.001766	0.0006827	-0.00023081	0.00029817	
2503.140	123	1	0	0	255	-0.010815	0.013971	0.0089234	-0.0034496	-0.0071124	0.0091882	0.015383	-0.0059469	0.004764	-0.0018416	-0.0039914	0.0051563	-0.0018998	0.00073441	-0.00013267	0.00017138	
2503.264	123	1	0	0	255	-0.010824	0.013983	0.0088617	-0.0034257	-0.0070331	0.0090857	0.015426	-0.0059632	0.004522	-0.0017481	-0.003902	0.0050409	-0.0019975	0.00077218	-2.5345e-05	3.2741e-05	
2503.415	123	1	0	0	255	-0.010841	0.014004	0.0089659	-0.003466	-0.0071225	0.0092012	0.015455	-0.0059746	0.0045976	-0.0017773	-0.0039733	0.0051329	-0.0017757	0.00068645	-0.00010198	0.00013175	
2503.614	123	1	0	0	255	-0.0109	0.014081	0.0090158	-0.0034853	-0.0072278	0.0093372	0.015383	-0.0059467	0.0047323	-0.0018294	-0.0040631	0.005249	-0.0016712	0.00064603	-0.00021232	0.00027428	
2503.740	123	1	0	0	255	-0.01088	0.014056	0.0090254	-0.003489	-0.0072445	0.0093588	0.015469	-0.0059798	0.004903	-0.0018954	-0.0040967	0.0052923	-0.0016726	0.00064658	-0.0002628	0.00033951	
2503.891	123	1	0	0	255	-0.010857	0.014026	0.0090037	-0.0034806	-0.007199	0.0093001	0.015464	-0.0059779	0.0043895	-0.0016969	-0.0040607	0.0052458	-0.0017525	0.00067748	-0.00025861	0.00033408	
2504.015	123	1	0	0	255	-0.010812	0.013968	0.0089391	-0.0034557	-0.0071545	0.0092425	0.015432	-0.0059656	0.004157	-0.001607	-0.0039843	0.0051471	-0.0018285	0.00070686	-0.00016827	0.00021738	
2504.166	123	1	0	0	255	-0.010774	0.013919	0.0088916	-0.0034373	-0.0070588	0.0091189	0.015333	-0.0059272	0.0041398	-0.0016004	-0.0039042	0.0050436	-0.001908	0.00073758	-6.3245e-05	8.1703e-05	
2504.365	123	1	0	0	255	-0.010812	0.013968	0.0089713	-0.0034681	-0.007143	0.0092277	0.01546	-0.0059765	0.0041652	-0.0016102	-0.004006	0.0051752	-0.0017659	0.00068265	-0.00016203	0.00020932	
2504.490	123	1	0	0	255	-0.010792	0.013942	0.0089983	-0.0034785	-0.0071449	0.0092302	0.015502	-0.0059927	0.0039295	-0.0015191	-0.0040573	0.0052415	-0.0017165	0.00066357	-0.00023152	0.00029909	
2504.640	123	1	0	0	255	-0.010747	0.013883	0.0089687	-0.0034671	-0.0071743	0.0092681	0.015426	-0.0059633	0.0038443	-0.0014861	-0.0040675	0.0052546	-0.0017305	0.00066896	-0.00023564	0.00030441	
2504.765	123	1	0	0	255	-0.01079	0.01394	0.0089193	-0.003448	-0.0071533	0.009241	0.015423	-0.0059621	0.0040379	-0.001561	-0.004037	0.0052152	-0.0018291	0.00070709	-0.00018982	0.00024522	
2504.915	123	1	0	0	255	-0.010748	0.013885	0.0088738	-0.0034304	-0.0070657	0.0091278	0.015361	-0.0059382	0.0042078	-0.0016267	-0.0039305	0.0050776	-0.0019167	0.00074094	-0.0001171	0.00015128	
2505.116	123	1	0	0	255	-0.010754	0.013893	0.0088732	-0.0034302	-0.0070267	0.0090775	0.01543	-0.0059648	0.0043083	-0.0016655	-0.0038834	0.0050167	-0.0018632	0.00072028	-8.1982e-05	0.00010591	
2505.241	123	1	0	0	255	-0.010745	0.013881	0.0089179	-0.0034474	-0.0071368	0.0092197	0.015438	-0.0059678	0.0044186	-0.0017081	-0.0039904	0.005155	-0.0016415	0.00063458	-0.00021081	0.00027233	
2505.391	123	1	0	0	255	-0.010813	0.013969	0.0089235	-0.0034496	-0.0071835	0.00928	0.015389	-0.0059489	0.0046851	-0.0018112	-0.0040834	0.0052752	-0.001564	0.00060459	-0.00031302	0.00040438	
2505.516	123	1	0	0	255	-0.010806	0.013959	0.0089723	-0.0034685	-0.0071782	0.0092732	0.015463	-0.0059776	0.0046009	-0.0017786	-0.0040863	0.0052789	-0.0015911	0.00061507	-0.00029813	0.00038514	
2505.665	123	1	0	0	255	-0.010792	0.013941	0.0089675	-0.0034666	-0.0071605	0.0092503	0.015437	-0.0059675	0.0049415	-0.0019103	-0.0040416	0.0052211	-0.0016894	0.00065308	-0.00024384	0.00031501	
2505.866	123	1	0	0	255	-0.010757	0.013896	0.0088794	-0.0034326	-0.0070811	0.0091477	0.015405	-0.0059551	0.0045603	-0.0017629	-0.0039778	0.0051387	-0.001756	0.00067884	-0.00013936	0.00018004	
2505.990	123	1	0	0	255	-0.010766	0.013908	0.0089376	-0.0034551	-0.0071273	0.0092075	0.015441	-0.005969	0.0045406	-0.0017553	-0.0040073	0.0051768	-0.0015502	0.00059927	-0.00022716	0.00029346	
2506.141	123	1	0	0	255	-0.010619	0.013719	0.0089123	-0.0034453	-0.0071789	0.0092741	0.015303	-0.0059159	0.0045561	-0.0017613	-0.0041272	0.0053318	-0.0013592	0.00052545	-0.00037849	0.00048895	
2506.265	123	1	0	0	255	-0.010549	0.013628	0.0088596	-0.0034249	-0.0071518	0.009239	0.015243	-0.0058925	0.0045347	-0.001753	-0.0041558	0.0053687	-0.0012491	0.00048288	-0.00041707	0.00053879	
2506.416	123	1	0	0	255	-0.010633	0.013736	0.0089905	-0.0034755	-0.0071601	0.0092498	0.015312	-0.0059191	0.0046119	-0.0017829	-0.0041581	0.0053717	-0.0013355	0.00051626	-0.00038926	0.00050287	
2506.617	123	1	0	0	255	-0.010878	0.014052	0.0090876	-0.0035131	-0.007247	0.0093621	0.015574	-0.0060204	0.0051598	-0.0019947	-0.0041321	0.0053381	-0.0015543	0.00060086	-0.00031989	0.00041325	
2506.740	123	1	0	0	255	-0.011088	0.014323	0.0090821	-0.0035109	-0.0072663	0.009387	0.015722	-0.0060779	0.0052077	-0.0020132	-0.0040403	0.0052195	-0.0018639	0.00072054	-0.00019867	0.00025665	
2506.892	123	1	0	0	255	-0.011184	0.014448	0.0092478	-0.003575	-0.0072785	0.0094027	0.015835	-0.0061214	0.0052881	-0.0020442	-0.0041009	0.0052977	-0.0016515	0.00063843	-0.00027162	0.00035089	
2507.016	123	1	0	0	255	-0.011174	0.014436	0.0092434	-0.0035733	-0.0073575	0.0095048	0.015874	-0.0061364	0.0054918	-0.002123	-0.004237	0.0054736	-0.0013421	0.00051882	-0.00040272	0.00052025	
2507.242	123	1	0	0	255	-0.011131	0.014379	0.0092003	-0.0035566	-0.0073692	0.00952	0.015856	-0.0061297	0.0053607	-0.0020723	-0.0042707	0.0055171	-0.0013368	0.00051677	-0.00043356	0.0005601	
2507.366	123	1	0	0	255	-0.011338	0.014647	0.0092857	-0.0035896	-0.0073854	0.0095408	0.015975	-0.0061757	0.005534	-0.0021393	-0.0041939	0.0054179	-0.0017011	0.00065759	-0.00038512	0.00049752	
2507.491	123	1	0	0	255	-0.011449	0.01479	0.0092923	-0.0035922	-0.0073661	0.0095159	0.015936	-0.0061604	0.0057012	-0.002204	-0.0041019	0.0052991	-0.0019421	0.00075078	-0.00027887	0.00036025	
2507.641	123	1	0	0	255	-0.01122	0.014494	0.0091925	-0.0035536	-0.0072826	0.009408	0.015691	-0.0060656	0.0052628	-0.0020345	-0.0040466	0.0052276	-0.0017194	0.00066468	-0.0002554	0.00032994	
2507.766	123	1	0	0	255	-0.011124	0.014371	0.0091964	-0.0035551	-0.0072715	0.0093937	0.015707	-0.0060719	0.0047456	-0.0018345	-0.004156	0.0053689	-0.0014294	0.00055257	-0.00039024	0.00050413	
2507.991	123	1	0	0	255	-0.011074	0.014306	0.0092383	-0.0035713	-0.0073088	0.0094419	0.015629	-0.0060417	0.005084	-0.0019653	-0.0042243	0.0054571	-0.0013657	0.00052793	-0.00042859	0.00055368	
2508.116	123	1	0	0	255	-0.011101	0.014341	0.0091944	-0.0035543	-0.0072615	0.0093808	0.015519	-0.0059995	0.0051442	-0.0019886	-0.0041939	0.0054179	-0.0013488	0.00052143	-0.00041819	0.00054024	
2508.242	123	1	0	0	255	-0.010974	0.014177	0.0090983	-0.0035172	-0.0072384	0.009351	0.015482	-0.0059849	0.0049968	-0.0019316	-0.0041306	0.0053361	-0.001415	0.00054699	-0.00034658	0.00044774	
2508.392	123	1	0	0	255	-0.010946	0.014141	0.009076	-0.0035086	-0.0072426	0.0093564	0.015493	-0.0059892	0.0052164	-0.0020165	-0.0040478	0.0052291	-0.0014581	0.00056367	-0.0002757	0.00035616	
2508.517	123	1	0	0	255	-0.01096	0.014159	0.0091511	-0.0035376	-0.0073326	0.0094726	0.015581	-0.0060233	0.0051459	-0.0019893	-0.0041706	0.0053879	-0.0012563	0.00048567	-0.00041053	0.00053034	
2508.741	123	1	0	0	255	-0.010945	0.014139	0.0091906	-0.0035529	-0.0073118	0.0094458	0.015639	-0.0060456	0.005239	-0.0020253	-0.0042697	0.0055159	-0.001158	0.00044766	-0.00048899	0.00063171	
2508.867	123	1	0	0	255	-0.010977	0.014181	0.0091812	-0.0035492	-0.0073133	0.0094477	0.015651	-0.0060502	0.0053796	-0.0020796	-0.0042765	0.0055246	-0.0012274	0.00047448	-0.00047741	0.00061674	
2508.992	124	1	0	0	255	-0.010992	0.014199	0.0092034	-0.0035578	-0.0073135	0.0094479	0.015542	-0.0060083	0.0051624	-0.0019957	-0.0042332	0.0054687	-0.0013046	0.00050432	-0.00041857	0.00054072	
2509.142	124	1	0	0	255	-0.010979	0.014183	0.0091169	-0.0035244	-0.0072707	0.0093927	0.01549	-0.005988	0.0050746	-0.0019617	-0.0041312	0.0053369	-0.0014157	0.00054727	-0.00033079	0.00042733	
2509.292	124	1	0	0	255	-0.010993	0.014202	0.009185	-0.0035507	-0.0073169	0.0094524	0.015578	-0.0060223	0.0055173	-0.0021328	-0.0042097	0.0054383	-0.0012543	0.00048489	-0.0004168	0.00053844	
2509.492	124	1	0	0	255	-0.011021	0.014237	0.0092923	-0.0035922	-0.0073246	0.0094623	0.015702	-0.0060699	0.0053468	-0.0020669	-0.0043487	0.0056179	-0.0010523	0.00040679	-0.00051403	0.00066406	
2509.618	124	1	0	0	255	-0.011064	0.014293	0.0093049	-0.003597	-0.0073531	0.0094991	0.015673	-0.0060587	0.0053941	-0.0020852	-0.0043752	0.0056521	-0.0010426	0.00040305	-0.00053236	0.00068774	
2509.767	124	1	0	0	255	-0.011045	0.014269	0.0093583	-0.0036177	-0.0073584	0.0095059	0.015634	-0.0060438	0.0056062	-0.0021672	-0.004347	0.0056157	-0.0010834	0.00041881	-0.00053872	0.00069594	
2509.891	124	1	0	0	255	-0.011009	0.014222	0.0093028	-0.0035963	-0.007346	0.0094899	0.015661	-0.0060543	0.0055071	-0.0021289	-0.0042795	0.0055284	-0.0012068	0.00046651	-0.00044971	0.00058096	
2510.017	124	1	0	0	255	-0.011032	0.014252	0.0091706	-0.0035451	-0.0072168	0.009323	0.015515	-0.0059977	0.0053709	-0.0020763	-0.0041745	0.0053928	-0.0013383	0.00051735	-0.00034365	0.00044394	
2510.243	124	1	0	0	255	-0.011027	0.014245	0.0091489	-0.0035367	-0.0072042	0.0093068	0.015542	-0.0060081	0.0053953	-0.0020857	-0.0041301	0.0053355	-0.0012616	0.00048771	-0.000313	0.00040435	
2510.366	124	1	0	0	255	-0.011004	0.014215	0.0092257	-0.0035664	-0.0072776	0.0094016	0.015658	-0.0060532	0.0053177	-0.0020557	-0.0042654	0.0055103	-0.0010769	0.00041629	-0.00042444	0.00054831	
2510.491	124	1	0	0	255	-0.01097	0.014172	0.0092955	-0.0035934	-0.0073155	0.0094505	0.015641	-0.0060466	0.0054936	-0.0021237	-0.004334	0.0055988	-0.00097123	0.00037545	-0.00050105	0.00064729	
2510.641	124	1	0	0	255	-0.011031	0.01425	0.0093112	-0.0035995	-0.0073424	0.0094852	0.015593	-0.0060279	0.0053117	-0.0020534	-0.0043176	0.0055777	-0.0010067	0.00038916	-0.00049522	0.00063975	
2510.791	124	1	0	0	255	-0.011004	0.014216	0.0092647	-0.0035815	-0.0073039	0.0094355	0.015543	-0.0060084	0.0054936	-0.0021237	-0.004266	0.005511	-0.0011071	0.00042796	-0.00044616	0.00057637	
2510.992	124	1	0	0	255	-0.01098	0.014184	0.009238	-0.0035712	-0.0072352	0.0093468	0.015486	-0.0059866	0.0054927	-0.0021233	-0.0041779	0.0053973	-0.0012319	0.00047622	-0.00034199	0.0004418	
2511.117	124	1	0	0	255	-0.010948	0.014143	0.0092378	-0.0035711	-0.0072478	0.0093631	0.015544	-0.006009	0.0054567	-0.0021094	-0.004177	0.005396	-0.0011208	0.00043326	-0.0003547	0.00045822	
2511.267	124	1	0	0	255	-0.010917	0.014103	0.0092685	-0.003583	-0.0072595	0.0093782	0.01563	-0.0060423	0.0054142	-0.002093	-0.0042771	0.0055253	-0.0010189	0.00039386	-0.00043608	0.00056336	
2511.392	124	1	0	0	255	-0.010867	0.014039	0.0092732	-0.0035848	-0.0072789	0.0094033	0.015602	-0.0060312	0.0051957	-0.0020086	-0.0042851	0.0055357	-0.0010649	0.00041167	-0.00045008	0.00058143	
2511.542	124	1	0	0	255	-0.010893	0.014072	0.009272	-0.0035843	-0.0072545	0.0093718	0.015658	-0.0060531	0.0051706	-0.0019988	-0.004264	0.0055085	-0.0011361	0.00043918	-0.00040198	0.0005193	
2511.742	124	1	0	0	255	-0.010936	0.014128	0.0092163	-0.0035628	-0.0071938	0.0092933	0.015566	-0.0060173	0.0054147	-0.0020932	-0.0041921	0.0054155	-0.0012483	0.00048258	-0.00031632	0.00040864	
2511.866	124	1	0	0	255	-0.010889	0.014066	0.0091321	-0.0035303	-0.0071422	0.0092266	0.015533	-0.0060046	0.0050814	-0.0019644	-0.004083	0.0052746	-0.0013247	0.00051212	-0.00023219	0.00029995	
2512.017	124	1	0	0	255	-0.010915	0.014101	0.0091592	-0.0035407	-0.0072128	0.0093178	0.015468	-0.0059795	0.0052338	-0.0020233	-0.0041457	0.0053556	-0.0012023	0.00046477	-0.00027991	0.0003616	
2512.143	124	1	0	0	255	-0.010951	0.014148	0.0092364	-0.0035706	-0.0072362	0.0093481	0.015533	-0.0060046	0.0051287	-0.0019826	-0.0042376	0.0054744	-0.0010526	0.00040692	-0.00041397	0.00053479	
2512.291	124	1	0	0	255	-0.010938	0.01413	0.0092372	-0.0035709	-0.0072535	0.0093705	0.015561	-0.0060155	0.0050227	-0.0019417	-0.0042815	0.0055311	-0.0010388	0.00040159	-0.00047243	0.00061031	
2512.493	124	1	0	0	255	-0.010928	0.014118	0.0091483	-0.0035365	-0.0072479	0.0093632	0.01551	-0.0059959	0.0051858	-0.0020047	-0.0042544	0.0054961	-0.0010913	0.00042185	-0.00041748	0.00053932	
2512.617	124	1	0	0	255	-0.010951	0.014147	0.0090912	-0.0035144	-0.0071867	0.0092841	0.015534	-0.006005	0.0054134	-0.0020927	-0.0041652	0.0053808	-0.0011718	0.00045298	-0.00029554	0.0003818	
2512.768	124	1	0	0	255	-0.010949	0.014144	0.0090762	-0.0035087	-0.0071624	0.0092528	0.015495	-0.00599	0.0050752	-0.001962	-0.0040553	0.0052388	-0.0013363	0.00051658	-0.00018821	0.00024315	
2512.892	124	1	0	0	255	-0.010968	0.014168	0.0091479	-0.0035364	-0.0071558	0.0092442	0.015521	-0.0059999	0.0052016	-0.0020108	-0.0040011	0.0051689	-0.0012684	0.00049033	-0.00017931	0.00023164	
2513.042	124	1	0	0	255	-0.010954	0.01415	0.0091848	-0.0035506	-0.0072103	0.0093146	0.015488	-0.0059875	0.00519	-0.0020063	-0.0041637	0.0053789	-0.0010667	0.00041235	-0.00036668	0.0004737	
2513.242	124	1	0	0	255	-0.01093	0.01412	0.0091611	-0.0035414	-0.0072728	0.0093953	0.015549	-0.006011	0.0050972	-0.0019705	-0.0042576	0.0055002	-0.00096952	0.0003748	-0.00042803	0.00055295	
2513.367	124	1	0	0	255	-0.010907	0.01409	0.0092403	-0.0035721	-0.0072553	0.0093728	0.015576	-0.0060214	0.0051351	-0.0019851	-0.0042561	0.0054982	-0.0010062	0.00038896	-0.00040463	0.00052273	
2513.517	124	1	0	0	255	-0.010835	0.013997	0.0092303	-0.0035682	-0.0072156	0.0093215	0.015503	-0.005993	0.0051038	-0.001973	-0.0042243	0.0054572	-0.0011105	0.0004293	-0.00032744	0.00042301	
2513.643	124	1	0	0	255	-0.010901	0.014083	0.0091837	-0.0035502	-0.0071811	0.0092769	0.015487	-0.0059871	0.004968	-0.0019205	-0.0041152	0.0053163	-0.0012475	0.00048226	-0.00022229	0.00028716	
2513.792	124	1	0	0	255	-0.010858	0.014027	0.009005	-0.0034811	-0.0071076	0.009182	0.015403	-0.0059544	0.004982	-0.0019259	-0.0039988	0.0051658	-0.0013471	0.00052075	-0.00014863	0.000192	
2513.992	124	1	0	0	255	-0.010767	0.013909	0.0089217	-0.0034489	-0.007037	0.0090908	0.015417	-0.00596	0.0050766	-0.0019625	-0.003901	0.0050395	-0.0013569	0.00052455	-6.1715e-05	7.9727e-05	
2514.118	124	1	0	0	255	-0.010825	0.013985	0.0090193	-0.0034866	-0.0071466	0.0092323	0.015394	-0.0059511	0.0049273	-0.0019048	-0.0040399	0.005219	-0.0011282	0.00043615	-0.00018965	0.000245	
2514.268	124	1	0	0	255	-0.010906	0.014089	0.0090718	-0.003507	-0.0072092	0.0093133	0.015392	-0.0059503	0.0048203	-0.0018634	-0.0041504	0.0053617	-0.0010614	0.00041031	-0.00031499	0.00040692	
2514.393	124	1	0	0	255	-0.010915	0.014101	0.0091252	-0.0035276	-0.0072364	0.0093483	0.015486	-0.0059866	0.0047689	-0.0018435	-0.00418	0.0053999	-0.0010664	0.00041224	-0.00032492	0.00041975	
2514.543	124	1	0	0	255	-0.010893	0.014073	0.0091401	-0.0035333	-0.0071921	0.0092912	0.015479	-0.0059839	0.0049285	-0.0019052	-0.0041529	0.0053649	-0.0011325	0.00043781	-0.00026121	0.00033744	
2514.743	124	1	0	0	255	-0.0109	0.014081	0.0090689	-0.0035058	-0.0071961	0.0092963	0.015435	-0.0059669	0.0051104	-0.0019756	-0.004077	0.0052669	-0.0012413	0.00047985	-0.00019819	0.00025603	
2514.867	124	1	0	0	255	-0.010859	0.014029	0.0090159	-0.0034853	-0.0071121	0.0091878	0.015433	-0.0059662	0.0050655	-0.0019582	-0.0039851	0.0051481	-0.0013495	0.00052168	-8.1783e-05	0.00010565	
2515.018	124	1	0	0	255	-0.010895	0.014075	0.008992	-0.0034761	-0.0070801	0.0091465	0.015422	-0.0059617	0.0047842	-0.0018494	-0.003907	0.0050473	-0.001354	0.00052341	-1.3617e-05	1.7591e-05	
2515.144	124	1	0	0	255	-0.010902	0.014084	0.0090442	-0.0034963	-0.0071768	0.0092714	0.01547	-0.0059803	0.0049623	-0.0019183	-0.004008	0.0051777	-0.0011622	0.00044929	-0.00013143	0.00016979	
2515.294	124	1	0	0	255	-0.010885	0.014062	0.0090897	-0.0035139	-0.007196	0.0092962	0.015562	-0.0060159	0.0048866	-0.001889	-0.0040801	0.0052709	-0.0011269	0.00043562	-0.00020941	0.00027053	
2515.494	124	1	0	0	255	-0.010898	0.014078	0.0090937	-0.0035154	-0.0072133	0.0093185	0.015595	-0.0060286	0.0049902	-0.0019291	-0.0040856	0.005278	-0.0011222	0.0004338	-0.00023434	0.00030274	
2515.618	124	1	0	0	255	-0.010883	0.01406	0.0090701	-0.0035063	-0.0071882	0.0092861	0.015432	-0.0059656	0.0049351	-0.0019078	-0.0040578	0.005242	-0.0012422	0.00048019	-0.00017058	0.00022036	
2515.769	124	1	0	0	255	-0.010897	0.014078	0.0090182	-0.0034862	-0.0071194	0.0091973	0.015388	-0.0059487	0.0046851	-0.0018111	-0.0040154	0.0051874	-0.0013492	0.00052157	-7.5693e-05	9.7785e-05	
2515.893	124	1	0	0	255	-0.010863	0.014034	0.0089926	-0.0034763	-0.007099	0.0091709	0.015399	-0.0059528	0.0045072	-0.0017424	-0.0039245	0.0050699	-0.0014141	0.00054664	1.1751e-05	-1.518e-05	
2516.043	124	1	0	0	255	-0.010856	0.014024	0.0090488	-0.0034981	-0.007158	0.0092471	0.015568	-0.006018	0.0048345	-0.0018689	-0.0039856	0.0051489	-0.0011789	0.00045574	-0.0001148	0.0001483	
2516.243	124	1	0	0	255	-0.010878	0.014053	0.0090686	-0.0035057	-0.0071802	0.0092758	0.015653	-0.0060512	0.0050215	-0.0019412	-0.0040694	0.0052571	-0.0011164	0.00043157	-0.00020164	0.00026049	
